H,E
3.1517295617459533,387.57292721800667
3.1589500710196785,368.32929022296526
3.1625170196503904,368.1615885961397
3.1877947539627844,393.29193477277164
3.1000135421214283,368.6492554131046
3.1931571876783473,385.65590438591266
3.222023600708448,384.4632039897451
3.2407960915244387,371.9302544275364
3.6020949080447915,350.2248332660108
3.1274311828658163,380.2801280979827
3.1699299212676326,378.03213660919073
3.282597425411647,367.52458896143145
3.427676091708483,368.73785383182803
3.6032240050726743,375.35816491596813
3.10824547138022,365.9417119022953
3.213776777761661,386.7433196095565
3.08518887456357,358.7341064226678
3.1803853054297146,350.4490179392891
3.253365743989145,374.44483523898106
3.3864880095608183,373.1557165472016
3.151047564751156,366.64289322104594
3.1960253309039373,377.1220076234217
3.1433382942172425,358.2514158409171
3.3532885177584975,346.9549413879112
3.6158492851320623,368.61021343932714
3.7490440929449833,356.31910389944005
3.4952710191280696,358.3198208727725
3.094461588121413,361.64119737448624
3.1779584347354555,374.8665724814753
3.07330870948312,373.09961127704094
3.2073740349566475,377.0069828862429
3.3313960034249828,367.5154422710667
3.242151737381935,363.1047149830495
3.257018908338084,378.66529165960065
3.119456489272044,373.0227067957761
